SSTP_GeneID	XLOC_GeneID	XLOC_TranscriptID	Chromosome
SSTP_0000306700	XLOC_002078	TCONS_00004513.p1	Ss_chr1
SSTP_0000306800	XLOC_002078	TCONS_00002190.p1	Ss_chr1
SSTP_0000306800	XLOC_002078	TCONS_00002191.p1	Ss_chr1
SSTP_0000306800	XLOC_002078	TCONS_00004513.p1	Ss_chr1
SSTP_0000306900	XLOC_002078	TCONS_00002191.p1	Ss_chr1
SSTP_0000306900	XLOC_002078	TCONS_00004513.p1	Ss_chr1
SSTP_0000307000	XLOC_000434	TCONS_00000423.p1	Ss_chr1
SSTP_0000307100	XLOC_002079	TCONS_00002192.p1	Ss_chr1
SSTP_0000307100	XLOC_002079	TCONS_00004514.p1	Ss_chr1
SSTP_0000307200	XLOC_002079	TCONS_00002193.p1	Ss_chr1
SSTP_0000307200	XLOC_002079	TCONS_00004514.p1	Ss_chr1
SSTP_0000307300	XLOC_002080	TCONS_00002194.p1	Ss_chr1
SSTP_0000307400	XLOC_002081	TCONS_00002195.p1	Ss_chr1
SSTP_0000307500	XLOC_002082	TCONS_00002196.p1	Ss_chr1
SSTP_0000307600	XLOC_000435	TCONS_00000424.p1	Ss_chr1
SSTP_0000307700	XLOC_002083	TCONS_00002197.p1	Ss_chr1
SSTP_0000307700	XLOC_002083	TCONS_00004515.p1	Ss_chr1
SSTP_0000307800	XLOC_002083	TCONS_00002198.p1	Ss_chr1
SSTP_0000307800	XLOC_002083	TCONS_00004515.p1	Ss_chr1
SSTP_0000307900	XLOC_002083	TCONS_00002199.p1	Ss_chr1
SSTP_0000307900	XLOC_002083	TCONS_00004515.p1	Ss_chr1
SSTP_0000308000	XLOC_002084	TCONS_00002200.p1	Ss_chr1
SSTP_0000308100	XLOC_000436	TCONS_00000425.p1	Ss_chr1
SSTP_0000308100	XLOC_000436	TCONS_00003827.p1	Ss_chr1
SSTP_0000308200	XLOC_002085	TCONS_00002201.p1	Ss_chr1
SSTP_0000308200	XLOC_002085	TCONS_00004516.p1	Ss_chr1
SSTP_0000308300	XLOC_002085	TCONS_00002202.p1	Ss_chr1
SSTP_0000308300	XLOC_002085	TCONS_00004516.p1	Ss_chr1
SSTP_0000308400	XLOC_000437	TCONS_00000426.p1	Ss_chr1
SSTP_0000308500	XLOC_000438	TCONS_00000427.p1	Ss_chr1
SSTP_0000308500	XLOC_000438	TCONS_00003828.p1	Ss_chr1
SSTP_0000308600	XLOC_000438	TCONS_00000428.p1	Ss_chr1
SSTP_0000308600	XLOC_000438	TCONS_00003828.p1	Ss_chr1
SSTP_0000308700	XLOC_002086	TCONS_00002203.p1	Ss_chr1
SSTP_0000308700	XLOC_002086	TCONS_00004517.p1	Ss_chr1
SSTP_0000308800	XLOC_000439	TCONS_00000429.p1	Ss_chr1
SSTP_0000308800	XLOC_000439	TCONS_00003829.p1	Ss_chr1
SSTP_0000308900	XLOC_002087	TCONS_00002204.p1	Ss_chr1
SSTP_0000308900	XLOC_002087	TCONS_00004518.p1	Ss_chr1
SSTP_0000309000	XLOC_002087	TCONS_00002204.p1	Ss_chr1
SSTP_0000309000	XLOC_002087	TCONS_00004518.p1	Ss_chr1
SSTP_0000309100	XLOC_000440	TCONS_00000430.p1	Ss_chr1
SSTP_0000309200	XLOC_000441	TCONS_00000431.p1	Ss_chr1
SSTP_0000309300	XLOC_000442	TCONS_00000432.p1	Ss_chr1
SSTP_0000309500	XLOC_002089	TCONS_00002206.p1	Ss_chr1
SSTP_0000309500	XLOC_002089	TCONS_00004519.p1	Ss_chr1
SSTP_0000309600	XLOC_000443	TCONS_00000433.p1	Ss_chr1
SSTP_0000309700	XLOC_000444	TCONS_00000434.p1	Ss_chr1
SSTP_0000309700	XLOC_000444	TCONS_00003830.p1	Ss_chr1
SSTP_0000309800	XLOC_000444	TCONS_00000434.p1	Ss_chr1
SSTP_0000309800	XLOC_000444	TCONS_00003831.p1	Ss_chr1
SSTP_0000309900	XLOC_000445	TCONS_00000435.p1	Ss_chr1
SSTP_0000310000	XLOC_000446	TCONS_00000436.p1	Ss_chr1
SSTP_0000310100	XLOC_002090	TCONS_00002207.p1	Ss_chr1
SSTP_0000310200	XLOC_000447	TCONS_00000437.p1	Ss_chr1
SSTP_0001286800	XLOC_002091	TCONS_00002208.p1	Ss_chr1
SSTP_0001286800	XLOC_002091	TCONS_00004520.p1	Ss_chr1
SSTP_0001286900	XLOC_002091	TCONS_00002208.p1	Ss_chr1
SSTP_0001286900	XLOC_002091	TCONS_00004520.p1	Ss_chr1
SSTP_0001287000	XLOC_002091	TCONS_00002209.p1	Ss_chr1
SSTP_0001287000	XLOC_002091	TCONS_00004520.p1	Ss_chr1
SSTP_0000310400	XLOC_000448	TCONS_00000438.p1	Ss_chr1
SSTP_0000310500	XLOC_002092	TCONS_00002210.p1	Ss_chr1
SSTP_0000310600	XLOC_002093	TCONS_00002211.p1	Ss_chr1
SSTP_0000310600	XLOC_002093	TCONS_00004521.p1	Ss_chr1
SSTP_0000310700	XLOC_002093	TCONS_00002212.p1	Ss_chr1
SSTP_0000310700	XLOC_002093	TCONS_00002213.p1	Ss_chr1
SSTP_0000310700	XLOC_002093	TCONS_00004521.p1	Ss_chr1
SSTP_0000310800	XLOC_002093	TCONS_00002214.p1	Ss_chr1
SSTP_0000310800	XLOC_002093	TCONS_00004521.p1	Ss_chr1
SSTP_0000311000	XLOC_000450	TCONS_00000440.p1	Ss_chr1
SSTP_0000311000	XLOC_000450	TCONS_00003832.p1	Ss_chr1
SSTP_0000311100	XLOC_002094	TCONS_00002215.p1	Ss_chr1
SSTP_0000311200	XLOC_002095	TCONS_00002216.p1	Ss_chr1
SSTP_0000311300	XLOC_000451	TCONS_00000441.p1	Ss_chr1
SSTP_0000311400	XLOC_000452	TCONS_00000442.p1	Ss_chr1
SSTP_0000311500	XLOC_000453	TCONS_00000443.p1	Ss_chr1
SSTP_0000311600	XLOC_000454	TCONS_00000444.p1	Ss_chr1
SSTP_0000311700	XLOC_000455	TCONS_00000445.p1	Ss_chr1
SSTP_0000311800	XLOC_000456	TCONS_00000446.p1	Ss_chr1
SSTP_0000311900	XLOC_000457	TCONS_00000447.p1	Ss_chr1
SSTP_0000311900	XLOC_000457	TCONS_00003833.p1	Ss_chr1
SSTP_0000312000	XLOC_000458	TCONS_00000448.p1	Ss_chr1
SSTP_0000312100	XLOC_000459	TCONS_00000449.p1	Ss_chr1
SSTP_0000312200	XLOC_000460	TCONS_00000450.p1	Ss_chr1
SSTP_0000312200	XLOC_000460	TCONS_00003834.p1	Ss_chr1
SSTP_0000312300	XLOC_002097	TCONS_00002218.p1	Ss_chr1
SSTP_0000312400	XLOC_002098	TCONS_00002219.p1	Ss_chr1
SSTP_0000312500	XLOC_002099	TCONS_00002220.p1	Ss_chr1
SSTP_0000312500	XLOC_002099	TCONS_00004522.p1	Ss_chr1
SSTP_0000312600	XLOC_002099	TCONS_00002221.p1	Ss_chr1
SSTP_0000312600	XLOC_002099	TCONS_00004522.p1	Ss_chr1
SSTP_0000312700	XLOC_000461	TCONS_00000451.p1	Ss_chr1
SSTP_0000312800	XLOC_002100	TCONS_00002222.p1	Ss_chr1
SSTP_0000312900	XLOC_002101	TCONS_00002223.p1	Ss_chr1
SSTP_0000312900	XLOC_002101	TCONS_00004523.p1	Ss_chr1
SSTP_0000313000	XLOC_002102	TCONS_00002224.p1	Ss_chr1
SSTP_0000313000	XLOC_002102	TCONS_00004524.p1	Ss_chr1
SSTP_0000313100	XLOC_002102	TCONS_00002225.p1	Ss_chr1
SSTP_0000313100	XLOC_002102	TCONS_00004524.p1	Ss_chr1
SSTP_0000313200	XLOC_000462	TCONS_00000452.p1	Ss_chr1
SSTP_0000313300	XLOC_000463	TCONS_00000453.p1	Ss_chr1
SSTP_0000313300	XLOC_000463	TCONS_00003835.p1	Ss_chr1
SSTP_0000313400	XLOC_002103	TCONS_00002226.p1	Ss_chr1
SSTP_0000313400	XLOC_002103	TCONS_00004525.p1	Ss_chr1
SSTP_0000313500	XLOC_000464	TCONS_00000454.p1	Ss_chr1
SSTP_0000313600	XLOC_000465	TCONS_00000455.p1	Ss_chr1
SSTP_0000313700	XLOC_002104	TCONS_00002227.p1	Ss_chr1
SSTP_0000313800	XLOC_002105	TCONS_00002228.p1	Ss_chr1
SSTP_0000313900	XLOC_000466	TCONS_00003836.p1	Ss_chr1
SSTP_0000314100	XLOC_000467	TCONS_00000456.p1	Ss_chr1
SSTP_0000314200	XLOC_002106	TCONS_00002229.p1	Ss_chr1
SSTP_0000314200	XLOC_002106	TCONS_00004526.p1	Ss_chr1
SSTP_0000314300	XLOC_002107	TCONS_00002230.p1	Ss_chr1
SSTP_0000314300	XLOC_002107	TCONS_00004527.p1	Ss_chr1
SSTP_0000314400	XLOC_002107	TCONS_00002231.p1	Ss_chr1
SSTP_0000314400	XLOC_002107	TCONS_00004527.p1	Ss_chr1
SSTP_0000314500	XLOC_000468	TCONS_00000457.p1	Ss_chr1
SSTP_0000314600	XLOC_002108	TCONS_00002232.p1	Ss_chr1
SSTP_0000314700	XLOC_002109	TCONS_00002233.p1	Ss_chr1
SSTP_0000314700	XLOC_002109	TCONS_00004528.p1	Ss_chr1
SSTP_0000314800	XLOC_002109	TCONS_00002234.p1	Ss_chr1
SSTP_0000314800	XLOC_002109	TCONS_00004528.p1	Ss_chr1
SSTP_0000314900	XLOC_002110	TCONS_00002235.p1	Ss_chr1
SSTP_0000315000	XLOC_000469	TCONS_00000458.p1	Ss_chr1
SSTP_0000315100	XLOC_002111	TCONS_00002236.p1	Ss_chr1
SSTP_0000315200	XLOC_000470	TCONS_00000459.p1	Ss_chr1
SSTP_0000315300	XLOC_002112	TCONS_00002237.p1	Ss_chr1
SSTP_0000315400	XLOC_002113	TCONS_00002238.p1	Ss_chr1
SSTP_0000315500	XLOC_002114	TCONS_00002239.p1	Ss_chr1
SSTP_0000315500	XLOC_002115	TCONS_00002240.p1	Ss_chr1
SSTP_0000315500	XLOC_002115	TCONS_00004529.p1	Ss_chr1
SSTP_0000315600	XLOC_000471	TCONS_00000460.p1	Ss_chr1
SSTP_0000315700	XLOC_000472	TCONS_00000461.p1	Ss_chr1
SSTP_0000315800	XLOC_002116	TCONS_00002241.p1	Ss_chr1
SSTP_0000315800	XLOC_002116	TCONS_00004530.p1	Ss_chr1
SSTP_0000315900	XLOC_000473	TCONS_00000462.p1	Ss_chr1
SSTP_0000315900	XLOC_000473	TCONS_00003837.p1	Ss_chr1
SSTP_0000316000	XLOC_000474	TCONS_00003838.p1	Ss_chr1
SSTP_0000316100	XLOC_000474	TCONS_00000464.p1	Ss_chr1
SSTP_0000316100	XLOC_000474	TCONS_00003838.p1	Ss_chr1
SSTP_0000316200	XLOC_002117	TCONS_00002242.p1	Ss_chr1
SSTP_0000316200	XLOC_002117	TCONS_00004531.p1	Ss_chr1
SSTP_0000316300	XLOC_002117	TCONS_00002243.p1	Ss_chr1
SSTP_0000316300	XLOC_002117	TCONS_00004531.p1	Ss_chr1
SSTP_0000316400	XLOC_002118	TCONS_00002244.p1	Ss_chr1
SSTP_0000316400	XLOC_002118	TCONS_00004532.p1	Ss_chr1
SSTP_0000316500	XLOC_002118	TCONS_00002245.p1	Ss_chr1
SSTP_0000316500	XLOC_002118	TCONS_00004532.p1	Ss_chr1
SSTP_0000316600	XLOC_002118	TCONS_00002246.p1	Ss_chr1
SSTP_0000316600	XLOC_002118	TCONS_00004532.p1	Ss_chr1
SSTP_0000316700	XLOC_002119	TCONS_00002247.p1	Ss_chr1
SSTP_0000316800	XLOC_002120	TCONS_00002248.p1	Ss_chr1
SSTP_0000316900	XLOC_000475	TCONS_00000465.p1	Ss_chr1
SSTP_0000317000	XLOC_002121	TCONS_00002249.p1	Ss_chr1
SSTP_0000317100	XLOC_002122	TCONS_00002250.p1	Ss_chr1
SSTP_0000317100	XLOC_002122	TCONS_00004533.p1	Ss_chr1
SSTP_0000317200	XLOC_002122	TCONS_00002251.p1	Ss_chr1
SSTP_0000317200	XLOC_002122	TCONS_00004533.p1	Ss_chr1
SSTP_0000317300	XLOC_002122	TCONS_00002252.p1	Ss_chr1
SSTP_0000317300	XLOC_002122	TCONS_00004533.p1	Ss_chr1
SSTP_0000317400	XLOC_002123	TCONS_00002253.p1	Ss_chr1
SSTP_0000317500	XLOC_000476	TCONS_00000466.p1	Ss_chr1
SSTP_0000317500	XLOC_000476	TCONS_00003839.p1	Ss_chr1
SSTP_0000317600	XLOC_002124	TCONS_00002254.p1	Ss_chr1
SSTP_0000317700	XLOC_002125	TCONS_00002255.p1	Ss_chr1
SSTP_0000317800	XLOC_000477	TCONS_00000467.p1	Ss_chr1
SSTP_0000317800	XLOC_000477	TCONS_00003840.p1	Ss_chr1
SSTP_0000317900	XLOC_000477	TCONS_00000468.p1	Ss_chr1
SSTP_0000317900	XLOC_000477	TCONS_00003840.p1	Ss_chr1
SSTP_0000318000	XLOC_002126	TCONS_00002256.p1	Ss_chr1
SSTP_0000318100	XLOC_002127	TCONS_00002257.p1	Ss_chr1
SSTP_0000318200	XLOC_002128	TCONS_00002258.p1	Ss_chr1
SSTP_0000318300	XLOC_002129	TCONS_00004534.p1	Ss_chr1
SSTP_0000318400	XLOC_002129	TCONS_00002260.p1	Ss_chr1
SSTP_0000318400	XLOC_002129	TCONS_00004534.p1	Ss_chr1
SSTP_0000318500	XLOC_002130	TCONS_00002261.p1	Ss_chr1
SSTP_0000318600	XLOC_000478	TCONS_00000469.p1	Ss_chr1
SSTP_0000318700	XLOC_002131	TCONS_00002262.p1	Ss_chr1
SSTP_0000318800	XLOC_002132	TCONS_00002263.p1	Ss_chr1
SSTP_0000318900	XLOC_000479	TCONS_00000470.p1	Ss_chr1
SSTP_0000319000	XLOC_002133	TCONS_00002264.p1	Ss_chr1
SSTP_0000319100	XLOC_000480	TCONS_00000471.p1	Ss_chr1
SSTP_0000319200	XLOC_002134	TCONS_00002265.p1	Ss_chr1
SSTP_0000319300	XLOC_002135	TCONS_00002266.p1	Ss_chr1
SSTP_0000319500	XLOC_002136	TCONS_00002267.p1	Ss_chr1
SSTP_0000319600	XLOC_000482	TCONS_00000473.p1	Ss_chr1
SSTP_0000319700	XLOC_000483	TCONS_00000474.p1	Ss_chr1
SSTP_0000319700	XLOC_000483	TCONS_00003841.p1	Ss_chr1
SSTP_0000319800	XLOC_000483	TCONS_00000475.p1	Ss_chr1
SSTP_0000319800	XLOC_000483	TCONS_00003841.p1	Ss_chr1
SSTP_0000319900	XLOC_002137	TCONS_00002268.p1	Ss_chr1
SSTP_0000319900	XLOC_002137	TCONS_00004535.p1	Ss_chr1
SSTP_0000320000	XLOC_002137	TCONS_00002269.p1	Ss_chr1
SSTP_0000320000	XLOC_002137	TCONS_00004535.p1	Ss_chr1
SSTP_0000320100	XLOC_002138	TCONS_00002270.p1	Ss_chr1
SSTP_0000320100	XLOC_002138	TCONS_00004536.p1	Ss_chr1
SSTP_0000320200	XLOC_002138	TCONS_00002271.p1	Ss_chr1
SSTP_0000320200	XLOC_002138	TCONS_00004536.p1	Ss_chr1
SSTP_0000320300	XLOC_000484	TCONS_00000476.p1	Ss_chr1
SSTP_0000320400	XLOC_002138	TCONS_00002272.p1	Ss_chr1
SSTP_0000320400	XLOC_002138	TCONS_00004536.p1	Ss_chr1
SSTP_0000320500	XLOC_000485	TCONS_00000477.p1	Ss_chr1
SSTP_0000320500	XLOC_000485	TCONS_00003842.p1	Ss_chr1
SSTP_0000320600	XLOC_000485	TCONS_00000478.p1	Ss_chr1
SSTP_0000320600	XLOC_000485	TCONS_00003842.p1	Ss_chr1
SSTP_0000320700	XLOC_002139	TCONS_00002273.p1	Ss_chr1
SSTP_0000320700	XLOC_002139	TCONS_00004537.p1	Ss_chr1
SSTP_0000320800	XLOC_002139	TCONS_00002274.p1	Ss_chr1
SSTP_0000320800	XLOC_002139	TCONS_00004537.p1	Ss_chr1
SSTP_0000320900	XLOC_000486	TCONS_00000479.p1	Ss_chr1
SSTP_0000321000	XLOC_002140	TCONS_00002275.p1	Ss_chr1
SSTP_0000321100	XLOC_002141	TCONS_00002276.p1	Ss_chr1
SSTP_0000321100	XLOC_002141	TCONS_00004538.p1	Ss_chr1
SSTP_0000321200	XLOC_002141	TCONS_00002277.p1	Ss_chr1
SSTP_0000321200	XLOC_002141	TCONS_00004538.p1	Ss_chr1
SSTP_0000321300	XLOC_002141	TCONS_00002278.p1	Ss_chr1
SSTP_0000321300	XLOC_002141	TCONS_00004538.p1	Ss_chr1
SSTP_0000321400	XLOC_002141	TCONS_00002279.p1	Ss_chr1
SSTP_0000321400	XLOC_002141	TCONS_00004538.p1	Ss_chr1
SSTP_0000321500	XLOC_002142	TCONS_00002280.p1	Ss_chr1
SSTP_0000321500	XLOC_002142	TCONS_00004539.p1	Ss_chr1
SSTP_0000321600	XLOC_002142	TCONS_00002281.p1	Ss_chr1
SSTP_0000321600	XLOC_002142	TCONS_00004539.p1	Ss_chr1
SSTP_0000321700	XLOC_002143	TCONS_00002282.p1	Ss_chr1
SSTP_0000321800	XLOC_002144	TCONS_00002283.p1	Ss_chr1
SSTP_0000321800	XLOC_002144	TCONS_00004540.p1	Ss_chr1
SSTP_0000321900	XLOC_000487	TCONS_00000480.p1	Ss_chr1
SSTP_0000321900	XLOC_000487	TCONS_00003843.p1	Ss_chr1
SSTP_0000322000	XLOC_000488	TCONS_00000481.p1	Ss_chr1
SSTP_0000322200	XLOC_000489	TCONS_00000482.p1	Ss_chr1
SSTP_0000322200	XLOC_000489	TCONS_00003844.p1	Ss_chr1
SSTP_0000322300	XLOC_000490	TCONS_00000483.p1	Ss_chr1
SSTP_0000322300	XLOC_000490	TCONS_00003845.p1	Ss_chr1
SSTP_0000322400	XLOC_000490	TCONS_00000484.p1	Ss_chr1
SSTP_0000322400	XLOC_000490	TCONS_00003845.p1	Ss_chr1
SSTP_0000322500	XLOC_002146	TCONS_00002285.p1	Ss_chr1
SSTP_0001151700	XLOC_002149	TCONS_00002286.p1	Ss_chr1
SSTP_0001151800	XLOC_002150	TCONS_00002287.p1	Ss_chr1
SSTP_0001151800	XLOC_002150	TCONS_00004543.p1	Ss_chr1
SSTP_0001151900	XLOC_002150	TCONS_00002287.p1	Ss_chr1
SSTP_0001151900	XLOC_002150	TCONS_00004543.p1	Ss_chr1
SSTP_0001152000	XLOC_000492	TCONS_00000486.p1	Ss_chr1
SSTP_0001152100	XLOC_002151	TCONS_00002288.p1	Ss_chr1
SSTP_0001152200	XLOC_002152	TCONS_00002289.p1	Ss_chr1
SSTP_0001152200	XLOC_002152	TCONS_00004544.p1	Ss_chr1
SSTP_0001152300	XLOC_002152	TCONS_00002290.p1	Ss_chr1
SSTP_0001152300	XLOC_002152	TCONS_00004544.p1	Ss_chr1
SSTP_0001152400	nbisL1-mrna-21	mrna-21	Ss_chr1
SSTP_0001152500	XLOC_002153	TCONS_00002291.p1	Ss_chr1
SSTP_0001152500	XLOC_002153	TCONS_00004545.p1	Ss_chr1
SSTP_0001152600	XLOC_002154	TCONS_00002292.p1	Ss_chr1
SSTP_0001152600	XLOC_002154	TCONS_00004546.p1	Ss_chr1
SSTP_0001152700	XLOC_002155	TCONS_00002293.p1	Ss_chr1
SSTP_0001152800	XLOC_000494	TCONS_00000488.p1	Ss_chr1
SSTP_0001152900	XLOC_000495	TCONS_00000489.p1	Ss_chr1
SSTP_0001152900	XLOC_000495	TCONS_00003847.p1	Ss_chr1
SSTP_0001153000	XLOC_000496	TCONS_00000490.p1	Ss_chr1
SSTP_0001153100	XLOC_002156	TCONS_00002294.p1	Ss_chr1
SSTP_0001153200	XLOC_002157	TCONS_00002295.p1	Ss_chr1
SSTP_0001153300	XLOC_002158	TCONS_00002296.p1	Ss_chr1
SSTP_0001153400	XLOC_002159	TCONS_00002297.p1	Ss_chr1
SSTP_0001153500	XLOC_000497	TCONS_00003848.p1	Ss_chr1
SSTP_0001153600	XLOC_002160	TCONS_00002298.p1	Ss_chr1
SSTP_0001153600	XLOC_002160	TCONS_00004547.p1	Ss_chr1
SSTP_0001153700	XLOC_000498	TCONS_00000492.p1	Ss_chr1
SSTP_0001153800	XLOC_000499	TCONS_00000493.p1	Ss_chr1
SSTP_0001153800	XLOC_000499	TCONS_00003849.p1	Ss_chr1
SSTP_0001153900	XLOC_000500	TCONS_00000494.p1	Ss_chr1
SSTP_0001154000	XLOC_002161	TCONS_00002299.p1	Ss_chr1
SSTP_0001154100	XLOC_000501	TCONS_00000495.p1	Ss_chr1
SSTP_0001154100	XLOC_000501	TCONS_00003850.p1	Ss_chr1
SSTP_0001154200	XLOC_002162	TCONS_00002300.p1	Ss_chr1
SSTP_0001154300	XLOC_000502	TCONS_00000496.p1	Ss_chr1
SSTP_0001154400	XLOC_002163	TCONS_00002301.p1	Ss_chr1
SSTP_0001154400	XLOC_002163	TCONS_00004548.p1	Ss_chr1
SSTP_0001154500	XLOC_002163	TCONS_00002301.p1	Ss_chr1
SSTP_0001154500	XLOC_002163	TCONS_00004549.p1	Ss_chr1
SSTP_0001154600	XLOC_000503	TCONS_00000497.p1	Ss_chr1
SSTP_0001154700	XLOC_000504	TCONS_00000498.p1	Ss_chr1
SSTP_0001154800	XLOC_000505	TCONS_00000499.p1	Ss_chr1
SSTP_0001154800	XLOC_000505	TCONS_00003851.p1	Ss_chr1
SSTP_0001154900	XLOC_002164	TCONS_00002302.p1	Ss_chr1
SSTP_0001155000	XLOC_000506	TCONS_00000500.p1	Ss_chr1
SSTP_0001155100	XLOC_002165	TCONS_00002303.p1	Ss_chr1
SSTP_0001155100	XLOC_002165	TCONS_00004550.p1	Ss_chr1
SSTP_0001155200	XLOC_002166	TCONS_00002305.p1	Ss_chr1
SSTP_0001155300	XLOC_000507	TCONS_00000501.p1	Ss_chr1
SSTP_0001155300	XLOC_000507	TCONS_00003852.p1	Ss_chr1
SSTP_0001155400	XLOC_002167	TCONS_00002306.p1	Ss_chr1
SSTP_0001155500	XLOC_002168	TCONS_00002307.p1	Ss_chr1
SSTP_0001155500	XLOC_002168	TCONS_00002308.p1	Ss_chr1
SSTP_0001155500	XLOC_002168	TCONS_00004551.p1	Ss_chr1
SSTP_0001155700	XLOC_000509	TCONS_00000503.p1	Ss_chr1
SSTP_0001155800	XLOC_000510	TCONS_00000504.p1	Ss_chr1
SSTP_0001155900	XLOC_002170	TCONS_00002309.p1	Ss_chr1
SSTP_0001156000	XLOC_002171	TCONS_00002310.p1	Ss_chr1
SSTP_0001156100	XLOC_000511	TCONS_00000505.p1	Ss_chr1
SSTP_0001156200	XLOC_002172	TCONS_00002311.p1	Ss_chr1
SSTP_0001156300	XLOC_002173	TCONS_00002312.p1	Ss_chr1
SSTP_0001156400	XLOC_000512	TCONS_00000506.p1	Ss_chr1
SSTP_0001156500	XLOC_002174	TCONS_00002313.p1	Ss_chr1
SSTP_0001156600	XLOC_000513	TCONS_00000507.p1	Ss_chr1
SSTP_0001156700	XLOC_000514	TCONS_00000508.p1	Ss_chr1
SSTP_0001156800	XLOC_000515	TCONS_00000509.p1	Ss_chr1
SSTP_0001156900	XLOC_002175	TCONS_00002314.p1	Ss_chr1
SSTP_0001157000	XLOC_002176	TCONS_00002315.p1	Ss_chr1
SSTP_0001157100	XLOC_002177	TCONS_00002316.p1	Ss_chr1
SSTP_0001157200	XLOC_000516	TCONS_00000510.p1	Ss_chr1
SSTP_0001157200	XLOC_000516	TCONS_00003853.p1	Ss_chr1
SSTP_0001157300	XLOC_000516	TCONS_00000510.p1	Ss_chr1
SSTP_0001157300	XLOC_000516	TCONS_00003853.p1	Ss_chr1
SSTP_0001157400	XLOC_002178	TCONS_00002317.p1	Ss_chr1
SSTP_0001157400	XLOC_002178	TCONS_00004553.p1	Ss_chr1
SSTP_0001157500	XLOC_000517	TCONS_00000511.p1	Ss_chr1
SSTP_0001157500	XLOC_000517	TCONS_00003854.p1	Ss_chr1
SSTP_0001157600	XLOC_000517	TCONS_00000512.p1	Ss_chr1
SSTP_0001157600	XLOC_000517	TCONS_00003854.p1	Ss_chr1
SSTP_0001157700	XLOC_002179	TCONS_00002318.p1	Ss_chr1
SSTP_0001157700	XLOC_002179	TCONS_00004554.p1	Ss_chr1
SSTP_0001157800	XLOC_002179	TCONS_00002318.p1	Ss_chr1
SSTP_0001157900	XLOC_002180	TCONS_00002319.p1	Ss_chr1
SSTP_0001158000	XLOC_000518	TCONS_00000513.p1	Ss_chr1
SSTP_0001158000	XLOC_000518	TCONS_00003855.p1	Ss_chr1
SSTP_0001158100	XLOC_000518	TCONS_00000513.p1	Ss_chr1
SSTP_0001158100	XLOC_000518	TCONS_00003855.p1	Ss_chr1
SSTP_0001158200	XLOC_002181	TCONS_00002320.p1	Ss_chr1
SSTP_0001158200	XLOC_002181	TCONS_00004556.p1	Ss_chr1
SSTP_0001158300	XLOC_002182	TCONS_00002321.p1	Ss_chr1
SSTP_0001158300	XLOC_002182	TCONS_00004557.p1	Ss_chr1
SSTP_0001158400	XLOC_000519	TCONS_00000514.p1	Ss_chr1
SSTP_0001158400	XLOC_000519	TCONS_00003856.p1	Ss_chr1
SSTP_0001158500	XLOC_000519	TCONS_00000515.p1	Ss_chr1
SSTP_0001158500	XLOC_000519	TCONS_00003856.p1	Ss_chr1
SSTP_0001158600	XLOC_000519	TCONS_00000515.p1	Ss_chr1
SSTP_0001158600	XLOC_000519	TCONS_00003857.p1	Ss_chr1
SSTP_0001158700	XLOC_002183	TCONS_00002322.p1	Ss_chr1
SSTP_0001158800	XLOC_000520	TCONS_00000516.p1	Ss_chr1
SSTP_0001158900	XLOC_000521	TCONS_00000517.p1	Ss_chr1
SSTP_0001159000	XLOC_002184	TCONS_00002323.p1	Ss_chr1
SSTP_0001159100	XLOC_002185	TCONS_00002324.p1	Ss_chr1
SSTP_0001159200	XLOC_000522	TCONS_00000518.p1	Ss_chr1
SSTP_0001159300	XLOC_002186	TCONS_00002325.p1	Ss_chr1
SSTP_0001159400	XLOC_000523	TCONS_00000519.p1	Ss_chr1
SSTP_0001159500	XLOC_002187	TCONS_00002326.p1	Ss_chr1
SSTP_0001159600	XLOC_002188	TCONS_00002327.p1	Ss_chr1
SSTP_0001159700	XLOC_000524	TCONS_00000520.p1	Ss_chr1
SSTP_0001159700	XLOC_000524	TCONS_00003858.p1	Ss_chr1
SSTP_0001159800	XLOC_002189	TCONS_00002328.p1	Ss_chr1
SSTP_0001159900	XLOC_000525	TCONS_00003859.p1	Ss_chr1
SSTP_0001160000	XLOC_002190	TCONS_00004558.p1	Ss_chr1
SSTP_0001160100	XLOC_000526	TCONS_00000521.p1	Ss_chr1
SSTP_0001160200	XLOC_000527	TCONS_00000522.p1	Ss_chr1
SSTP_0001160300	XLOC_000528	TCONS_00000523.p1	Ss_chr1
SSTP_0001160400	XLOC_002191	TCONS_00002329.p1	Ss_chr1
SSTP_0001160500	XLOC_002192	TCONS_00002330.p1	Ss_chr1
SSTP_0001160500	XLOC_002192	TCONS_00004559.p1	Ss_chr1
SSTP_0001160600	XLOC_002192	TCONS_00002331.p1	Ss_chr1
SSTP_0001160600	XLOC_002192	TCONS_00004559.p1	Ss_chr1
SSTP_0001160700	XLOC_000529	TCONS_00000524.p1	Ss_chr1
SSTP_0001160800	XLOC_000530	TCONS_00000525.p1	Ss_chr1
SSTP_0001160800	XLOC_000530	TCONS_00003860.p1	Ss_chr1
SSTP_0001160900	XLOC_000531	TCONS_00000526.p1	Ss_chr1
SSTP_0001161000	XLOC_000532	TCONS_00000527.p1	Ss_chr1
SSTP_0001161100	XLOC_000533	TCONS_00000528.p1	Ss_chr1
SSTP_0001161100	XLOC_000533	TCONS_00003861.p1	Ss_chr1
SSTP_0001161200	XLOC_000533	TCONS_00000529.p1	Ss_chr1
